job_id,title,location,department,salary_min,salary_max,currency,salary_unit,first_seen,last_seen,is_active,snapshot_url,description_md
4170262008,"Product Counsel, Consumer","San Francisco, CA",,300000,300000,USD,annual,20241114,20241114,False,https://web.archive.org/web/20241114112602/https://boards.greenhouse.io/anthropic/jobs/4170262008,
4171834008,"Program Manager, Operations","San Francisco, CA",,190000,230000,USD,annual,20241114,20241211,False,https://web.archive.org/web/20241114112308/https://boards.greenhouse.io/anthropic/jobs/4171834008,
4173402008,"Senior Software Engineer, Corporate Engineering","Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,320000,320000,USD,annual,20241114,20250120,False,https://web.archive.org/web/20241114112649/https://boards.greenhouse.io/anthropic/jobs/4173402008,
4406493008,Brand Communications Manager,"San Francisco, CA | New York City, NY",,170000,225000,USD,annual,20241114,20241204,False,https://web.archive.org/web/20241114160810/https://boards.greenhouse.io/anthropic/jobs/4406493008,
4407724008,Senior Software Security Engineer,"Remote-Friendly (Travel Required) | San Francisco, CA",,320000,320000,USD,annual,20241114,20250814,False,https://web.archive.org/web/20241114163735/https://boards.greenhouse.io/anthropic/jobs/4407724008,
4411328008,Audit and Compliance,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,270000,270000,USD,annual,20241119,20251006,False,https://web.archive.org/web/20241119124345/https://boards.greenhouse.io/anthropic/jobs/4411328008,
4413028008,"Technical Program Manager, Compute","San Francisco, CA | New York City, NY | Seattle, WA",,290000,365000,USD,annual,20241122,20250326,False,https://web.archive.org/web/20241122165316/https://boards.greenhouse.io/anthropic/jobs/4413028008,
4413799008,"Technical Program Manager, Incident Operations","Dublin, IE | London, UK",,200000,215000,GBP,annual,20241123,20250213,False,https://web.archive.org/web/20241123151959/https://boards.greenhouse.io/anthropic/jobs/4413799008,
4143669008,"Product Marketing Manager, Partnerships","Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY",,240000,300000,USD,annual,20241124,20241124,False,https://web.archive.org/web/20241124204450/https://boards.greenhouse.io/anthropic/jobs/4143669008,
4019971008,"Web Engineer, Brand Design","San Francisco, CA | New York City, NY | Seattle, WA",,240000,300000,USD,annual,20241127,20241205,False,https://web.archive.org/web/20241127231258/https://boards.greenhouse.io/anthropic/jobs/4019971008,
4182088008,AP Specialist (Contract),"San Francisco, CA",,,,,,20241127,20241205,False,https://web.archive.org/web/20241127231303/https://boards.greenhouse.io/anthropic/jobs/4182088008,
4230444008,Head of Sales Strategy Business Partners,"San Francisco, CA",,270000,310000,USD,annual,20241127,20241127,False,https://web.archive.org/web/20241127233559/https://boards.greenhouse.io/anthropic/jobs/4230444008,
4231010008,Enablement & Productivity Lead,"San Francisco, CA",,200000,270000,USD,annual,20241127,20241127,False,https://web.archive.org/web/20241127232453/https://boards.greenhouse.io/anthropic/jobs/4231010008,
4256835008,Sales Recruiter (Contract),"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,,,,,20241127,20250112,False,https://web.archive.org/web/20241127230009/https://boards.greenhouse.io/anthropic/jobs/4256835008,
4379027008,"Partner and Financial Communications Lead, Corporate Communications","San Francisco, CA",,240000,300000,USD,annual,20241127,20250128,False,https://web.archive.org/web/20241127230000/https://boards.greenhouse.io/anthropic/jobs/4379027008,
4415111008,"Software Engineer, Technical Partnerships","San Francisco, CA | Seattle, WA",,300000,405000,USD,annual,20241127,20250128,False,https://web.archive.org/web/20241127235136/https://boards.greenhouse.io/anthropic/jobs/4415111008,
4416929008,"Product Manager, Research","San Francisco, CA | New York City, NY | Seattle, WA",,305000,385000,USD,annual,20241127,20250206,False,https://web.archive.org/web/20241127233201/https://boards.greenhouse.io/anthropic/jobs/4416929008,
4417039008,Facility Security Officer (FSO),"Remote-Friendly (Travel Required) | San Francisco, CA",,340000,400000,USD,annual,20241127,20250316,False,https://web.archive.org/web/20241127225949/https://boards.greenhouse.io/anthropic/jobs/4417039008,
4251152008,Billing Operations Specialist,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,140000,160000,USD,annual,20241128,20241128,False,https://web.archive.org/web/20241128001501/https://boards.greenhouse.io/anthropic/jobs/4251152008,
4410691008,"Software Engineer, Horizons","San Francisco, CA | New York City, NY | Seattle, WA",,280000,560000,USD,annual,20241128,20241128,False,https://web.archive.org/web/20241128102638/https://boards.greenhouse.io/anthropic/jobs/4410691008,
4308166008,Anthropic AI Safety Fellow,"Remote-Friendly (Travel Required) | San Francisco, CA",,105000,105000,USD,annual,20241202,20250117,False,https://web.archive.org/web/20241202223503/https://boards.greenhouse.io/anthropic/jobs/4308166008,
4379011008,"Anthropic AI Safety Fellow, London","London, UK",,67600,67600,GBP,annual,20241203,20250114,False,https://web.archive.org/web/20241203003943/https://boards.greenhouse.io/anthropic/jobs/4379011008,
4419281008,"Engineering Manager, RL Engineering","San Francisco, CA",,320000,560000,USD,annual,20241203,20250306,False,https://web.archive.org/web/20241203152033/https://boards.greenhouse.io/anthropic/jobs/4419281008,
4453764008,"Research Engineer / Research Scientist, Multimodal","Zürich, CH",,,,,,20241213,20250213,False,https://web.archive.org/web/20241213152724/https://boards.greenhouse.io/anthropic/jobs/4453764008,
4017766008,Research Engineer,"San Francisco, CA, New York City, NY, Seattle, WA",,,,USD,annual,20241217,20241217,False,https://web.archive.org/web/20241217152404/https://boards.greenhouse.io/anthropic/jobs/4017766008,
4457768008,Technical Revenue Accounting,"San Francisco, CA",,110000,190000,USD,annual,20241219,20250219,False,https://web.archive.org/web/20241219152550/https://boards.greenhouse.io/anthropic/jobs/4457768008,
4459012008,"Research Engineer, Trust & Safety","San Francisco, CA | New York City, NY",,320000,560000,USD,annual,20241219,20250806,False,https://web.archive.org/web/20241219152336/https://boards.greenhouse.io/anthropic/jobs/4459012008,
4459528008,Head of Start Up Sales,"San Francisco, CA | New York City, NY",,475000,585000,USD,annual,20241219,20250108,False,https://web.archive.org/web/20241219152133/https://boards.greenhouse.io/anthropic/jobs/4459528008,
4459537008,Head of Business Development,"San Francisco, CA | New York City, NY",,360000,475000,USD,annual,20241219,20241219,False,https://web.archive.org/web/20241219154045/https://boards.greenhouse.io/anthropic/jobs/4459537008,
4461440008,"Recruiter, Marketing","San Francisco, CA",,220000,275000,USD,annual,20241220,20250128,False,https://web.archive.org/web/20241220155344/https://boards.greenhouse.io/anthropic/jobs/4461440008,
4461625008,"Machine Learning Engineer, Trust & Safety","San Francisco, CA | New York City, NY",,340000,425000,USD,annual,20241220,20251008,False,https://web.archive.org/web/20241220153707/https://boards.greenhouse.io/anthropic/jobs/4461625008,
4462114008,Data Operations Manager,"San Francisco, CA | New York City, NY",,220000,365000,USD,annual,20241220,20250419,False,https://web.archive.org/web/20241220153734/https://boards.greenhouse.io/anthropic/jobs/4462114008,
4457746008,"External Affairs, UK","London, UK",,180000,205000,GBP,annual,20250105,20250212,False,https://web.archive.org/web/20250105195454/https://boards.greenhouse.io/anthropic/jobs/4457746008,
4457749008,"Public Policy Lead, National Security","Washington, DC",,325000,370000,USD,annual,20250105,20250128,False,https://web.archive.org/web/20250105212619/https://boards.greenhouse.io/anthropic/jobs/4457749008,
4423394008,Startup Account Manager,"San Francisco, CA",,120000,170000,USD,annual,20250108,20260210,True,https://web.archive.org/web/20250108145051/https://boards.greenhouse.io/anthropic/jobs/4423394008,
4458070008,"Recruiter, GTM","San Francisco, CA",,170000,220000,USD,annual,20250108,20250108,False,https://web.archive.org/web/20250108142000/https://boards.greenhouse.io/anthropic/jobs/4458070008,
4461444008,"Applied AI, Solutions Architect","San Francisco, CA | New York City, NY | Seattle, WA",,170000,255000,USD,annual,20250108,20260217,True,https://web.archive.org/web/20250108160712/https://boards.greenhouse.io/anthropic/jobs/4461444008,
4461450008,Startup Account Executive,"San Francisco, CA",,150000,180000,USD,annual,20250108,20260217,True,https://web.archive.org/web/20250108135153/https://boards.greenhouse.io/anthropic/jobs/4461450008,
4464454008,"Recruiter, Policy and Communications","San Francisco, CA",,170000,220000,USD,annual,20250108,20250212,False,https://web.archive.org/web/20250108110335/https://boards.greenhouse.io/anthropic/jobs/4464454008,
4464505008,Head of Recruiting Sourcing,"San Francisco, CA",,275000,340000,USD,annual,20250108,20250411,False,https://web.archive.org/web/20250108163630/https://boards.greenhouse.io/anthropic/jobs/4464505008,
4464711008,"Applied AI, Public Sector","Remote-Friendly (Travel Required) | San Francisco, CA",,200000,300000,USD,annual,20250108,20250303,False,https://web.archive.org/web/20250108115401/https://boards.greenhouse.io/anthropic/jobs/4464711008,
4464769008,"Data Science and Analytics, Trust and Safety","Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY",,220000,265000,USD,annual,20250108,20250108,False,https://web.archive.org/web/20250108170057/https://boards.greenhouse.io/anthropic/jobs/4464769008,
4464871008,Enterprise Technical Success Manager (API),"San Francisco, CA | New York City, NY",,200000,240000,USD,annual,20250108,20251222,False,https://web.archive.org/web/20250108115120/https://boards.greenhouse.io/anthropic/jobs/4464871008,
4465088008,"Software Engineer, Data Ingestion","San Francisco, CA | New York City, NY | Seattle, WA",,315000,340000,USD,annual,20250108,20250212,False,https://web.archive.org/web/20250108200709/https://boards.greenhouse.io/anthropic/jobs/4465088008,
4413874008,Head of Capital Markets & Corporate Development,"San Francisco, CA",,500000,560000,USD,annual,20250109,20250206,False,https://web.archive.org/web/20250109013738/https://boards.greenhouse.io/anthropic/jobs/4413874008,
4421718008,Technical Revenue Accounting Manager,"San Francisco, CA",,190000,230000,USD,annual,20250109,20250112,False,https://web.archive.org/web/20250109034038/https://boards.greenhouse.io/anthropic/jobs/4421718008,
4461416008,Applied AI Finetuning Engineer,"San Francisco, CA | New York City, NY | Seattle, WA",,280000,300000,USD,annual,20250109,20250128,False,https://web.archive.org/web/20250109022358/https://boards.greenhouse.io/anthropic/jobs/4461416008,
4491240008,"Applied AI, Partner Solutions Architect","San Francisco, CA | New York City, NY | Seattle, WA",,170000,255000,USD,annual,20250111,20250811,False,https://web.archive.org/web/20250111153352/https://boards.greenhouse.io/anthropic/jobs/4491240008,
4464744008,"Technical Threat Investigator, Trust & Safety","Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,180000,315000,USD,annual,20250112,20250404,False,https://web.archive.org/web/20250112150832/https://boards.greenhouse.io/anthropic/jobs/4464744008,
4464709008,"Product Manager, Trust and Safety","Remote-Friendly (Travel Required) | San Francisco, CA",,275000,305000,USD,annual,20250114,20250326,False,https://web.archive.org/web/20250114195712/https://boards.greenhouse.io/anthropic/jobs/4464709008,
4035346008,"Staff Software Engineer, Infrastructure","San Francisco, CA, New York City, NY, Seattle, WA",,320000,405000,USD,annual,20250115,20250411,False,https://web.archive.org/web/20250115225916/https://boards.greenhouse.io/anthropic/jobs/4035346008,
4413967008,"Head of Strategic Finance, Go-to-Market","San Francisco, CA",,310000,365000,USD,annual,20250115,20250530,False,https://web.archive.org/web/20250115222819/https://boards.greenhouse.io/anthropic/jobs/4413967008,
4452492008,"Communications Lead, Trust and Safety, Policy Communications","San Francisco, CA",,240000,300000,USD,annual,20250115,20250326,False,https://web.archive.org/web/20250115221258/https://boards.greenhouse.io/anthropic/jobs/4452492008,
4461028008,Business Development Representative,"San Francisco, CA",,105000,125000,USD,annual,20250115,20250826,False,https://web.archive.org/web/20250115225216/https://boards.greenhouse.io/anthropic/jobs/4461028008,
4461687008,"Research Counsel, Data","San Francisco, CA",,240000,300000,USD,annual,20250115,20250530,False,https://web.archive.org/web/20250115223456/https://boards.greenhouse.io/anthropic/jobs/4461687008,
4464869008,Enterprise Customer Success Manager (SaaS),"San Francisco, CA | New York City, NY",,200000,240000,USD,annual,20250115,20250115,False,https://web.archive.org/web/20250115225206/https://boards.greenhouse.io/anthropic/jobs/4464869008,
4483767008,Recruiting Analytics Engineer,"San Francisco, CA | New York City, NY | Seattle, WA",,205000,275000,USD,annual,20250115,20250206,False,https://web.archive.org/web/20250115221832/https://boards.greenhouse.io/anthropic/jobs/4483767008,
4483807008,Head of Partner Marketing,"San Francisco, CA",,300000,355000,USD,annual,20250115,20250213,False,https://web.archive.org/web/20250115221956/https://boards.greenhouse.io/anthropic/jobs/4483807008,
4483950008,Growth Marketing Lead,"San Francisco, CA",,300000,355000,USD,annual,20250115,20250212,False,https://web.archive.org/web/20250115222048/https://boards.greenhouse.io/anthropic/jobs/4483950008,
4484098008,Influencer Marketing Manager,"San Francisco, CA",,240000,300000,USD,annual,20250115,20250115,False,https://web.archive.org/web/20250115224335/https://boards.greenhouse.io/anthropic/jobs/4484098008,
4484108008,"Brand Designer, Web Experience","Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,260000,305000,USD,annual,20250115,20250128,False,https://web.archive.org/web/20250115223118/https://boards.greenhouse.io/anthropic/jobs/4484108008,
4485330008,Field Marketing Lead,"San Francisco, CA",,300000,355000,USD,annual,20250115,20250411,False,https://web.archive.org/web/20250115223236/https://boards.greenhouse.io/anthropic/jobs/4485330008,
4486155008,"Brand Designer, Events","San Francisco, CA | New York City, NY | Seattle, WA",,260000,305000,USD,annual,20250115,20250304,False,https://web.archive.org/web/20250115222742/https://boards.greenhouse.io/anthropic/jobs/4486155008,
4489146008,Litigation Legal Specialist,"San Francisco, CA",,170000,220000,USD,annual,20250115,20250212,False,https://web.archive.org/web/20250115222138/https://boards.greenhouse.io/anthropic/jobs/4489146008,
4491462008,"Staff Software Engineer, AI Reliability Engineering","San Francisco, CA",,320000,485000,USD,annual,20250115,20250729,False,https://web.archive.org/web/20250115230110/https://boards.greenhouse.io/anthropic/jobs/4491462008,
4492572008,"Software Engineer, Anthropic Labs","San Francisco, CA | New York City, NY | Seattle, WA",,320000,560000,USD,annual,20250115,20250530,False,https://web.archive.org/web/20250115221258/https://boards.greenhouse.io/anthropic/jobs/4492572008,
4493635008,"Product Manager, Enterprise - Claude.ai","San Francisco, CA | New York City, NY",,305000,385000,USD,annual,20250115,20250326,False,https://web.archive.org/web/20250115222317/https://boards.greenhouse.io/anthropic/jobs/4493635008,
4493702008,"HR Business Partner, Research and Trust & Safety","San Francisco, CA",,230000,285000,USD,annual,20250115,20250128,False,https://web.archive.org/web/20250115222008/https://boards.greenhouse.io/anthropic/jobs/4493702008,
4493763008,Facilities Coordinator,"San Francisco, CA",,120000,145000,USD,annual,20250115,20250219,False,https://web.archive.org/web/20250115225216/https://boards.greenhouse.io/anthropic/jobs/4493763008,
4494218008,Enterprise Account Executive (API Sales),"San Francisco, CA | New York City, NY",,180000,350000,USD,annual,20250115,20250326,False,https://web.archive.org/web/20250115230314/https://boards.greenhouse.io/anthropic/jobs/4494218008,
4494503008,"Software Engineer, Model Context Protocol","San Francisco, CA | New York City, NY | Seattle, WA",,320000,560000,USD,annual,20250115,20250310,False,https://web.archive.org/web/20250115193227/https://boards.greenhouse.io/anthropic/jobs/4494503008,
4494675008,"Engineering Manager, Growth","San Francisco, CA",,320000,405000,USD,annual,20250115,20250128,False,https://web.archive.org/web/20250115224247/https://boards.greenhouse.io/anthropic/jobs/4494675008,
4494884008,Strategy & Operations Analyst,"San Francisco, CA",,115000,150000,USD,annual,20250115,20250115,False,https://web.archive.org/web/20250115222831/https://boards.greenhouse.io/anthropic/jobs/4494884008,
4494946008,Recruiting Coordinator (Contract),"Remote-Friendly (Travel Required) | San Francisco, CA",,,,,,20250115,20250115,False,https://web.archive.org/web/20250115221439/https://boards.greenhouse.io/anthropic/jobs/4494946008,
4495047008,"Software Engineer, Model Context Protocol","London, UK",,255000,450000,GBP,annual,20250115,20250306,False,https://web.archive.org/web/20250115193024/https://boards.greenhouse.io/anthropic/jobs/4495047008,
4495049008,"Enterprise Account Executive, Healthcare & Life Sciences (API Sales)","San Francisco, CA | New York City, NY",,180000,350000,USD,annual,20250115,20250219,False,https://web.archive.org/web/20250115222518/https://boards.greenhouse.io/anthropic/jobs/4495049008,
4495095008,"Engineering Manager, Anthropic Labs","San Francisco, CA | New York City, NY | Seattle, WA",,320000,560000,USD,annual,20250115,20250326,False,https://web.archive.org/web/20250115225217/https://boards.greenhouse.io/anthropic/jobs/4495095008,
4495205008,"Software Engineer, UI - Anthropic Labs","San Francisco, CA | New York City, NY | Seattle, WA",,320000,560000,USD,annual,20250115,20250126,False,https://web.archive.org/web/20250115223706/https://boards.greenhouse.io/anthropic/jobs/4495205008,
4495147008,"Staff Software Engineer, AI Reliability Engineering","London, UK",,255000,390000,GBP,annual,20250116,20250326,False,https://web.archive.org/web/20250116180457/https://boards.greenhouse.io/anthropic/jobs/4495147008,
4496645008,Sales Strategy Business Partner,"San Francisco, CA | New York City, NY",,190000,270000,USD,annual,20250117,20250426,False,https://web.archive.org/web/20250117151733/https://boards.greenhouse.io/anthropic/jobs/4496645008,
4496424008,Analytics Engineer,"San Francisco, CA | New York City, NY | Seattle, WA",,265000,315000,USD,annual,20250118,20250814,False,https://web.archive.org/web/20250118153309/https://boards.greenhouse.io/anthropic/jobs/4496424008,
4496555008,"Program Manager, International","San Francisco, CA | New York City, NY | Seattle, WA",,230000,275000,USD,annual,20250118,20250128,False,https://web.archive.org/web/20250118181612/https://boards.greenhouse.io/anthropic/jobs/4496555008,
4496652008,AI Solutions Executive,"Washington, DC",,270000,315000,USD,annual,20250118,20250118,False,https://web.archive.org/web/20250118165004/https://boards.greenhouse.io/anthropic/jobs/4496652008,
4498186008,Employment Counsel,"San Francisco, CA",,240000,300000,USD,annual,20250118,20250219,False,https://web.archive.org/web/20250118151713/https://boards.greenhouse.io/anthropic/jobs/4498186008,
4498341008,Product Policy,"San Francisco, CA",,260000,285000,USD,annual,20250118,20250208,False,https://web.archive.org/web/20250118165104/https://boards.greenhouse.io/anthropic/jobs/4498341008,
4497958008,"Research Engineer, Frontier Red Team (RSP Evaluations)","San Francisco, CA | Seattle, WA",,280000,340000,USD,annual,20250119,20250826,False,https://web.archive.org/web/20250119175837/https://boards.greenhouse.io/anthropic/jobs/4497958008,
4498946008,"Research Engineer, Frontier Red Team (RSP Evaluations)","London, UK",,225000,270000,EUR,annual,20250119,20250227,False,https://web.archive.org/web/20250119175038/https://boards.greenhouse.io/anthropic/jobs/4498946008,
4496557008,"Research Team Lead, Frontier Red Team","San Francisco, CA",,340000,560000,USD,annual,20250121,20250411,False,https://web.archive.org/web/20250121231640/https://boards.greenhouse.io/anthropic/jobs/4496557008,
4496743008,"Research Scientist, Frontier Red Team (CBRN, Biosecurity)","San Francisco, CA",,280000,340000,USD,annual,20250121,20250729,False,https://web.archive.org/web/20250121231733/https://boards.greenhouse.io/anthropic/jobs/4496743008,
4496790008,"Research Scientist, Frontier Red Team (Autonomy)","Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,280000,340000,USD,annual,20250121,20250812,False,https://web.archive.org/web/20250121231750/https://boards.greenhouse.io/anthropic/jobs/4496790008,
4498287008,"Research Scientist, Frontier Red Team (Cyber)","San Francisco, CA | Seattle, WA",,280000,340000,USD,annual,20250121,20250303,False,https://web.archive.org/web/20250121231743/https://boards.greenhouse.io/anthropic/jobs/4498287008,
4498304008,"Manager, Startup Sales - EMEA","Dublin, IE",,250000,300000,EUR,annual,20250121,20250126,False,https://web.archive.org/web/20250121152145/https://boards.greenhouse.io/anthropic/jobs/4498304008,
4034864008,"Sr. Software Engineer, Infrastructure","San Francisco, CA, New York City, NY, Seattle, WA",,300000,320000,USD,annual,20250124,20250411,False,https://web.archive.org/web/20250124001719/https://boards.greenhouse.io/anthropic/jobs/4034864008,
4461430008,"Applied AI, Product Engineer","San Francisco, CA | Seattle, WA",,200000,300000,USD,annual,20250126,20250930,False,https://web.archive.org/web/20250126231412/https://boards.greenhouse.io/anthropic/jobs/4461430008,
4464083008,GTM Enablement Onboarding Program Manager,"San Francisco, CA",,190000,270000,USD,annual,20250126,20250411,False,https://web.archive.org/web/20250126223905/https://boards.greenhouse.io/anthropic/jobs/4464083008,
4485334008,"Software Engineer, Billing","New York City, NY",,300000,405000,USD,annual,20250126,20250128,False,https://web.archive.org/web/20250126231732/https://boards.greenhouse.io/anthropic/jobs/4485334008,
4493035008,"Account Executive, Claude for Work (SaaS Sales)","San Francisco, CA | New York City, NY",,180000,350000,USD,annual,20250126,20260210,True,https://web.archive.org/web/20250126225630/https://boards.greenhouse.io/anthropic/jobs/4493035008,
4495059008,"Enterprise Account Executive, Financial Services (API Sales)","San Francisco, CA | New York City, NY",,180000,350000,USD,annual,20250126,20250304,False,https://web.archive.org/web/20250126224516/https://boards.greenhouse.io/anthropic/jobs/4495059008,
4495074008,"Software Engineer, TypeScript","San Francisco, CA | New York City, NY | Seattle, WA",,320000,560000,USD,annual,20250126,20250207,False,https://web.archive.org/web/20250126230250/https://boards.greenhouse.io/anthropic/jobs/4495074008,
4495995008,Compensation Partner,"San Francisco, CA | Seattle, WA",,230000,285000,USD,annual,20250126,20250323,False,https://web.archive.org/web/20250126231934/https://boards.greenhouse.io/anthropic/jobs/4495995008,
4496033008,Immigration Coordinator,"San Francisco, CA",,,,,,20250126,20250126,False,https://web.archive.org/web/20250126224751/https://boards.greenhouse.io/anthropic/jobs/4496033008,
4496627008,"Technical Program Manager, Security","San Francisco, CA",,290000,365000,USD,annual,20250126,20250702,False,https://web.archive.org/web/20250126223619/https://boards.greenhouse.io/anthropic/jobs/4496627008,
4499966008,Vendor Negotiations Lead,"San Francisco, CA",,190000,230000,USD,annual,20250126,20250218,False,https://web.archive.org/web/20250126231756/https://boards.greenhouse.io/anthropic/jobs/4499966008,
4499988008,Revenue Accounting,"San Francisco, CA",,110000,160000,USD,annual,20250126,20250326,False,https://web.archive.org/web/20250126224932/https://boards.greenhouse.io/anthropic/jobs/4499988008,
4500444008,Head of International Accounting,"Dublin, IE",,170000,220000,EUR,annual,20250126,20250126,False,https://web.archive.org/web/20250126225729/https://boards.greenhouse.io/anthropic/jobs/4500444008,
4500605008,"Manager, Account Executive - Digital Native Business (API Sales)","San Francisco, CA | New York City, NY",,350000,410000,USD,annual,20250126,20250218,False,https://web.archive.org/web/20250126230856/https://boards.greenhouse.io/anthropic/jobs/4500605008,
4500923008,Startup Account Executive - EMEA,"Dublin, IE",,110000,135000,EUR,annual,20250126,20250728,False,https://web.archive.org/web/20250126225736/https://boards.greenhouse.io/anthropic/jobs/4500923008,
4501267008,Insider Risk Investigator - Technical Specialist,"San Francisco, CA | New York City, NY | Seattle, WA",,220000,275000,USD,annual,20250126,20250213,False,https://web.archive.org/web/20250126223522/https://boards.greenhouse.io/anthropic/jobs/4501267008,
4501730008,"Machine Learning Engineering Manager, Trust & Safety","San Francisco, CA",,340000,425000,USD,annual,20250126,20250903,False,https://web.archive.org/web/20250126232841/https://boards.greenhouse.io/anthropic/jobs/4501730008,
4502417008,User Experience Researcher,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,260000,385000,USD,annual,20250126,20250411,False,https://web.archive.org/web/20250126225045/https://boards.greenhouse.io/anthropic/jobs/4502417008,
4502440008,"Data Science and Analytics, Policy","San Francisco, CA | New York City, NY | Seattle, WA",,265000,315000,USD,annual,20250126,20250702,False,https://web.archive.org/web/20250126230540/https://boards.greenhouse.io/anthropic/jobs/4502440008,
4502508008,Application Security Engineer,"San Francisco, CA | New York City, NY",,300000,320000,USD,annual,20250126,20260210,True,https://web.archive.org/web/20250126224215/https://boards.greenhouse.io/anthropic/jobs/4502508008,
4502908008,"External Affairs, US State & Local","Remote-Friendly (Travel-Required) | San Francisco, CA | Washington, DC",,230000,260000,USD,annual,20250126,20250218,False,https://web.archive.org/web/20250126231245/https://boards.greenhouse.io/anthropic/jobs/4502908008,
4502947008,Product Operations Manager,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",,180000,260000,USD,annual,20250126,20250126,False,https://web.archive.org/web/20250126203211/https://boards.greenhouse.io/anthropic/jobs/4502947008,
4502974008,Developer Relations Lead,"San Francisco, CA | New York City, NY",,270000,290000,USD,annual,20250126,20250127,False,https://web.archive.org/web/20250126224903/https://boards.greenhouse.io/anthropic/jobs/4502974008,
